matchNum,summoner,matchId,blueKills-redKills,blueAssists-redAssists,blueGold-redGold,blueAvgLevel-redAvgLevel,blueDamageToTurrets-redDamageToTurrets,blueDragonKills-redDragonKills,gameLength,numPlayers,outcome
26968,TTV SelfishKayn,"NA1_4189369892",-19,-21,-15467,-2,-21207,-2,1047,10,0
26969,TTV SelfishKayn,"NA1_4187610225",-16,-34,-7718,-2.2,-3371,-4,1535,10,0
26970,TTV SelfishKayn,"NA1_4187574112",-19,-25,-12203,-1.4,-9243,-3,1315,10,0
26971,TTV SelfishKayn,"NA1_4187513117",-16,-34,-5292,-0.8,5569,1,2328,10,0
26972,BEYOND LIFE,"NA1_4262414703",5,28,7747,1,18140,0,1938,10,1
26973,BEYOND LIFE,"NA1_4262380491",-19,-31,-16036,-2,-10433,-2,944,10,0
26974,BEYOND LIFE,"NA1_4262310189",0,-9,-8628,-0.6,-11529,2,1640,10,0
26975,BEYOND LIFE,"NA1_4261192988",-6,-25,-4174,-1,-11426,-1,1624,10,0
26976,BEYOND LIFE,"NA1_4261157049",13,17,11930,2,21382,1,1288,10,1
26977,BEYOND LIFE,"NA1_4261151341",-7,-2,-11642,-1.8,-20283,-1,1374,10,0
26978,BEYOND LIFE,"NA1_4261067487",0,-18,4447,0.4,14927,0,1677,10,1
26979,BEYOND LIFE,"NA1_4261053274",-11,-19,-5999,-1,-3834,-3,1779,10,0
26980,BEYOND LIFE,"NA1_4261041744",-15,-11,-11555,-1,-12184,-2,971,10,0
26981,BEYOND LIFE,"NA1_4261013635",-13,-15,-17546,-1.8,-25184,-1,1497,10,0
26982,BEYOND LIFE,"NA1_4261001187",-9,-16,-4583,-1.6,-7341,1,1395,10,0
26983,BEYOND LIFE,"NA1_4248992398",-2,-18,-6971,-0.6,-18871,-4,1610,10,0
26984,BEYOND LIFE,"NA1_4248747379",-27,-46,-11408,-2,-9592,-4,1716,10,0
26985,BEYOND LIFE,"NA1_4247985576",-23,-28,-9767,-2,1355,0,1514,10,0
26986,BEYOND LIFE,"NA1_4244513323",-18,-17,-14408,-2.2,-6352,-2,925,10,0
26987,BEYOND LIFE,"NA1_4244447924",5,14,7902,0.8,11030,-1,1600,10,1
26988,BEYOND LIFE,"NA1_4243644448",19,18,13386,2,16551,-1,1494,10,1
26989,BEYOND LIFE,"NA1_4242515037",-4,26,-12001,-0.8,-20116,-5,2018,10,0
26990,BEYOND LIFE,"NA1_4242479754",20,15,14708,2,22781,2,1190,10,1
26991,BEYOND LIFE,"NA1_4242433262",-2,-13,-1571,-0.2,-6019,0,1685,10,0
26992,BEYOND LIFE,"NA1_4242355941",21,24,8530,0.6,5881,3,1291,10,1
26993,BEYOND LIFE,"NA1_4242299775",9,24,8412,0,-5925,3,2789,10,1
26994,BEYOND LIFE,"NA1_4242236436",-5,-7,-8727,-1.2,-12178,-3,1297,10,0
26995,BEYOND LIFE,"NA1_4222588250",18,24,10305,1.4,-1464,1,1356,10,1
26996,BEYOND LIFE,"NA1_4222560642",3,20,-4539,-0.8,-23968,0,2126,10,0
26997,BEYOND LIFE,"NA1_4208192133",11,21,8843,1,18688,3,1454,10,1
26998,BEYOND LIFE,"NA1_4208146296",4,3,532,0.2,-12827,1,2045,10,0
26999,BEYOND LIFE,"NA1_4208141056",26,30,11008,1.2,2685,2,926,10,1
27000,BEYOND LIFE,"NA1_4208074024",8,20,9586,1.8,5242,1,1497,10,1
27001,BEYOND LIFE,"NA1_4197447971",-16,-20,-10838,-0.8,-14798,-1,1078,10,0
27002,BEYOND LIFE,"NA1_4197429230",14,13,10413,1.4,22926,-1,1362,10,1
27003,BEYOND LIFE,"NA1_4197383643",20,14,10244,1.2,8251,1,872,10,1
27004,BEYOND LIFE,"NA1_4197362638",-27,-37,-13752,-2.2,-3191,1,1420,10,0
27005,BEYOND LIFE,"NA1_4197293798",21,36,11949,2.2,10635,4,1349,10,1
27006,BEYOND LIFE,"NA1_4197166767",-7,-16,-6382,-0.8,-11812,-3,1392,10,0
27007,BEYOND LIFE,"NA1_4191934476",7,18,5853,1.2,14545,-1,1444,10,1
27008,BEYOND LIFE,"NA1_4191940828",-1,0,-1105,-0.4,0,0,192,10,0
27009,BEYOND LIFE,"NA1_4166086175",20,33,5614,1.2,-7050,2,1664,10,1
27010,BEYOND LIFE,"NA1_4166057954",-7,-14,-5692,-1.4,-11612,-2,1755,10,0
27011,BEYOND LIFE,"NA1_4166022071",19,28,10783,1,19699,1,1445,10,1
27012,BEYOND LIFE,"NA1_4165976072",-24,-17,-12529,-1.2,-19448,-1,1294,10,0
27013,BEYOND LIFE,"NA1_4164515854",14,18,10952,1,8575,0,930,10,1
27014,BEYOND LIFE,"NA1_4164467331",3,-3,3837,0.6,15474,-2,1683,10,1
27015,BEYOND LIFE,"NA1_4164437059",-2,-12,6059,1,18696,-1,2002,10,1
27016,BEYOND LIFE,"NA1_4164392404",13,54,10945,1.8,-265,1,2030,10,1
27017,BEYOND LIFE,"NA1_4164317758",18,11,6617,0.4,4558,0,1702,10,1
27018,BEYOND LIFE,"NA1_4163593823",5,6,6896,0.6,12687,1,1559,10,1
27019,BEYOND LIFE,"NA1_4163562102",-13,-40,-11330,-1.6,-6609,-3,1795,10,0
27020,BEYOND LIFE,"NA1_4163492486",-25,-19,-5009,-1.2,-3458,-3,2080,10,0
27021,BEYOND LIFE,"NA1_4163416993",-14,-17,-9776,-1.2,-10685,-3,1440,10,0
27022,stelllarStellaTV,"NA1_4267656982",0,-16,3715,0.8,4698,-3,2140,10,1
27023,stelllarStellaTV,"NA1_4267612193",-1,15,1296,0.2,12386,1,1600,10,1
27024,stelllarStellaTV,"NA1_4267562966",14,21,10312,0.8,17589,3,1721,10,1
27025,stelllarStellaTV,"NA1_4267535356",14,15,7501,0.8,6215,2,1137,10,1
27026,stelllarStellaTV,"NA1_4267467997",12,24,7991,1.2,14512,4,1832,10,1
27027,stelllarStellaTV,"NA1_4267433798",34,43,15972,2.4,8961,0,1176,10,1
27028,stelllarStellaTV,"NA1_4267402148",-11,-34,-6019,-1.2,-14295,1,1982,10,0
27029,stelllarStellaTV,"NA1_4266570326",-7,-18,-6553,-1,-2078,0,1473,10,0
27030,stelllarStellaTV,"NA1_4266504903",-19,-18,-8893,-1.4,-13308,-3,1412,10,0
27031,stelllarStellaTV,"NA1_4266448937",15,22,12696,1.6,24469,3,1385,10,1
27032,stelllarStellaTV,"NA1_4266306204",15,22,6141,1,8567,-1,1631,10,1
27033,stelllarStellaTV,"NA1_4266278168",-15,-14,-3153,-1.6,6365,-4,1552,10,1
27034,stelllarStellaTV,"NA1_4266272163",10,19,9594,0.8,15401,1,1423,10,1
27035,stelllarStellaTV,"NA1_4266184309",6,26,8272,2,-1434,-2,1763,10,1
27036,stelllarStellaTV,"NA1_4265526698",-16,-22,-16147,-1.4,-22053,-5,2140,10,0
27037,stelllarStellaTV,"NA1_4265541135",-15,-18,-8041,-0.8,-13038,-3,1238,10,0
27038,stelllarStellaTV,"NA1_4265513880",-25,-39,-9768,-1.6,-12679,-4,1722,10,0
27039,stelllarStellaTV,"NA1_4265406918",-3,-15,-7808,-1,-11057,-2,1490,10,0
27040,stelllarStellaTV,"NA1_4265356716",-8,-17,-5350,-0.8,-3295,-3,1143,10,0
27041,stelllarStellaTV,"NA1_4265286176",-4,-25,-7953,-1.2,-12210,-2,1447,10,0
27042,stelllarStellaTV,"NA1_4265240648",34,46,14850,2,16092,4,1541,10,1
27043,stelllarStellaTV,"NA1_4265165372",12,25,9801,1.4,13057,0,1464,10,1
27044,stelllarStellaTV,"NA1_4265148920",-5,6,-7330,-0.4,-23287,-2,1703,10,0
27045,stelllarStellaTV,"NA1_4265143422",-17,-48,-6341,-1.2,-6479,-1,1998,10,0
27046,stelllarStellaTV,"NA1_4265058126",19,39,7478,1.4,7851,1,1898,10,1
27047,stelllarStellaTV,"NA1_4264737235",16,23,12760,1.8,15958,1,1680,10,1
27048,stelllarStellaTV,"NA1_4264704213",-13,-12,-11199,-1.8,-8206,-2,961,10,0
27049,stelllarStellaTV,"NA1_4264567579",6,14,10144,1,15236,1,1866,10,1
27050,stelllarStellaTV,"NA1_4264557740",3,-5,3447,0.4,-2840,3,1947,10,1
27051,stelllarStellaTV,"NA1_4264488453",18,32,11712,1.6,14955,4,1659,10,1
27052,stelllarStellaTV,"NA1_4264451110",-6,-20,1582,0.8,7748,-2,1898,10,1
27053,stelllarStellaTV,"NA1_4264168014",-17,-32,2668,0.6,5965,-2,2572,10,1
27054,stelllarStellaTV,"NA1_4263401848",-16,-22,-10840,-1.4,-7525,-3,1163,10,0
27055,stelllarStellaTV,"NA1_4263374434",-25,-37,-10003,-1,-12995,-2,1776,10,0
27056,stelllarStellaTV,"NA1_4263297310",-7,-3,-8586,-0.6,-16590,-1,1638,10,0
27057,stelllarStellaTV,"NA1_4259350644",14,23,12178,1.4,9582,1,1602,10,1
27058,stelllarStellaTV,"NA1_4257853495",-20,-27,-14103,-2,-16256,-2,1334,10,0
27059,stelllarStellaTV,"NA1_4244348969",8,4,5733,1.6,6069,1,851,10,1
27060,stelllarStellaTV,"NA1_4236860796",7,7,6979,0.8,4968,2,825,10,1
27061,stelllarStellaTV,"NA1_4236855850",-10,-10,-7039,-1.4,-3197,-3,1209,10,0
27062,stelllarStellaTV,"NA1_4227281459",-7,-16,-3071,-0.2,-10673,-1,2055,10,0
27063,stelllarStellaTV,"NA1_4217007321",0,1,2785,1,-1676,4,2260,10,1
27064,stelllarStellaTV,"NA1_4216979138",0,-19,-2934,-0.8,-10848,-1,1872,10,0
27065,stelllarStellaTV,"NA1_4216970483",-9,-17,4568,0.6,-2839,3,2565,10,1
27066,stelllarStellaTV,"NA1_4209433697",-10,-27,-6672,-0.8,-11723,1,2004,10,0
27067,stelllarStellaTV,"NA1_4209320407",-17,-19,-13575,-1.8,-15981,-4,1456,10,0
27068,stelllarStellaTV,"NA1_4209271356",17,13,6202,1.8,3137,1,1360,10,1
27069,stelllarStellaTV,"NA1_4209176067",-22,-34,-11020,-2,-6436,-3,1304,10,0
27070,stelllarStellaTV,"NA1_4209095458",-7,-12,1606,0.2,10835,1,1896,10,1
27071,stelllarStellaTV,"NA1_4208730842",-21,-39,-13090,-1.6,-14969,-2,1616,10,0
27072,Nikrado,"NA1_4267009832",15,41,9457,1.6,7606,-1,1667,10,1
27073,Nikrado,"NA1_4240197513",-13,-14,-8271,-1.2,-7716,-4,1636,10,0
27074,Nikrado,"NA1_4236574038",-15,-40,-6216,-0.8,-8007,-2,1962,10,0
27075,Nikrado,"NA1_4230099465",15,4,9961,2.2,5025,0,1403,10,1
27076,Nikrado,"NA1_4230085818",-9,-9,-4560,-0.8,-12942,2,1693,10,0
27077,Nikrado,"NA1_4230053933",5,-5,8490,1,15360,3,1307,10,1
27078,Nikrado,"NA1_4229128500",2,-13,-2321,-0.6,9746,4,1725,10,1
27079,Nikrado,"NA1_4229153202",-4,-17,-4486,-1.2,-7164,1,1903,10,0
27080,Nikrado,"NA1_4229007636",-13,-38,-6820,-1.4,-14595,-1,1420,10,0
27081,Nikrado,"NA1_4229023860",4,5,993,0.6,9508,1,1610,10,1
27082,Nikrado,"NA1_4226910149",-7,-14,-10978,-0.6,-21579,0,1862,10,0
27083,Nikrado,"NA1_4226857027",11,9,8985,1.2,8677,2,981,10,1
27084,Nikrado,"NA1_4225707772",-11,-19,-10902,-1.2,-14244,-3,1751,10,0
27085,Nikrado,"NA1_4225638213",-20,5,-13246,-1.2,-21156,-3,1835,10,0
27086,Nikrado,"NA1_4225650729",10,22,10849,2,15035,1,1851,10,1
27087,Nikrado,"NA1_4225567625",3,10,7985,1.2,19509,2,1713,10,1
27088,Nikrado,"NA1_4218693297",15,11,14091,1.6,5629,4,1553,10,1
27089,Nikrado,"NA1_4218447500",-9,-9,-9485,-1.6,-17894,-4,1558,10,0
27090,Nikrado,"NA1_4218435799",-12,-9,-14820,-2.4,-19206,-1,847,10,0
27091,Nikrado,"NA1_4218432417",-13,-21,-13706,-1,-16637,-1,1561,10,0
27092,Nikrado,"NA1_4218358515",-14,-22,-11278,-0.6,-20329,-3,1913,10,0
27093,Nikrado,"NA1_4218374942",0,-1,-3705,-0.6,7435,-2,1813,10,1
27094,Nikrado,"NA1_4217378892",-11,-14,-5159,-1,-1857,-2,1319,10,0
27095,Nikrado,"NA1_4217370839",8,26,-1307,0,-736,2,2470,10,1
27096,Nikrado,"NA1_4217287257",32,42,10783,1,22214,3,1313,10,1
27097,Nikrado,"NA1_4217294919",19,19,15417,2,25427,-1,1361,10,1
27098,Nikrado,"NA1_4215493984",-7,-22,-5061,-1.2,-168,0,1712,10,0
27099,Nikrado,"NA1_4215428875",26,17,14955,1.8,15177,4,1692,10,1
27100,Nikrado,"NA1_4214229827",12,30,10907,1.6,12289,-2,1649,10,1
27101,Nikrado,"NA1_4213402040",-4,16,-6463,-0.4,-6530,-1,2070,10,0
27102,Nikrado,"NA1_4200877205",-2,-29,-837,0.4,-6752,-2,1751,10,0
27103,Nikrado,"NA1_4200793109",-23,-29,-15014,-1.8,-16171,-3,1279,10,0
27104,Nikrado,"NA1_4200728654",-4,-14,1434,0,-67,-2,2604,10,1
27105,Nikrado,"NA1_4200733012",-9,-25,-8136,-1.4,-20646,-4,1639,10,0
27106,Nikrado,"NA1_4200760277",21,39,13010,1.8,7930,3,1263,10,1
27107,Nikrado,"NA1_4200099606",15,23,5976,1,7226,-2,1923,10,1
27108,Nikrado,"NA1_4200026746",14,27,11444,1.8,16413,2,1070,10,1
27109,Nikrado,"NA1_4199986303",1,15,7025,1.2,6170,1,2047,10,1
27110,Nikrado,"NA1_4199928025",-8,-15,1750,0.6,7777,-4,1433,10,1
27111,Nikrado,"NA1_4199900871",-2,2,-2498,-0.2,491,-1,2003,10,1
27112,Nikrado,"NA1_4198092242",10,33,7684,1.6,11094,0,1552,10,1
27113,Nikrado,"NA1_4194421585",-14,-16,-12518,-1.4,-26683,-2,1580,10,0
27114,Nikrado,"NA1_4194375593",13,25,7184,1,8264,3,1268,10,1
27115,Nikrado,"NA1_4191487153",13,40,10512,0.8,13004,-1,2102,10,1
27116,Nikrado,"NA1_4191407403",-18,-28,-11364,-1.8,-13146,-3,1174,10,0
27117,Nikrado,"NA1_4191400401",-9,-23,-3604,-1.2,286,0,1754,10,0
27118,Nikrado,"NA1_4191338029",9,17,11151,1.8,13481,-1,1347,10,1
27119,Nikrado,"NA1_4191363383",16,36,12523,1.6,5296,-2,1813,10,1
27120,Nikrado,"NA1_4190419973",17,36,12296,1.4,11601,2,935,10,1
27121,Nikrado,"NA1_4190343147",16,40,10118,1.2,17081,-1,1856,10,1
27122,VildredTheLost,"NA1_4265213603",14,29,9833,2,3881,4,1559,10,1
27123,VildredTheLost,"NA1_4265128022",-17,-35,-11275,-1.6,-20066,-3,2032,10,0
27124,VildredTheLost,"NA1_4265142976",4,-8,5077,-0.2,13726,2,1650,10,1
27125,VildredTheLost,"NA1_4265067871",12,22,12116,1.6,17661,0,1316,10,1
27126,VildredTheLost,"NA1_4264347366",19,40,13820,1.4,8268,0,1597,10,1
27127,VildredTheLost,"NA1_4264370438",-15,-25,-13003,-2,-12290,-2,1506,10,0
27128,VildredTheLost,"NA1_4264191631",15,35,7678,1.4,591,5,1847,10,1
27129,VildredTheLost,"NA1_4262134979",-30,-24,-16110,-2.2,-14051,-1,1561,10,0
27130,VildredTheLost,"NA1_4262096455",-6,-24,-8591,-0.6,-17218,-1,2545,10,0
27131,VildredTheLost,"NA1_4259308727",-2,-19,-6206,-0.6,-8515,4,1863,10,0
27132,VildredTheLost,"NA1_4259291754",10,7,1979,0.2,13332,1,1905,10,1
27133,VildredTheLost,"NA1_4259243171",-17,-10,-5689,-0.4,-10946,-3,1812,10,0
27134,VildredTheLost,"NA1_4257174091",23,41,13412,1.8,16293,0,1202,10,1
27135,VildredTheLost,"NA1_4252911795",-7,6,-6780,-1.4,-2888,1,2126,10,0
27136,VildredTheLost,"NA1_4252846168",-12,-15,-8692,-1.6,1025,-3,1497,10,0
27137,VildredTheLost,"NA1_4252808827",18,25,10751,0.8,14201,4,1708,10,1
27138,VildredTheLost,"NA1_4248758156",-15,-19,-10498,-1.2,-18501,-2,1796,10,0
27139,VildredTheLost,"NA1_4248762158",-9,-40,-10719,-2.2,-9294,-1,1887,10,0
27140,VildredTheLost,"NA1_4248706099",14,16,6324,0.6,14463,-2,1606,10,1
27141,VildredTheLost,"NA1_4248138296",-16,-33,-9425,-1.2,-14032,-1,1937,10,0
27142,VildredTheLost,"NA1_4248152161",-14,-15,-8821,-1.4,-14216,-4,1418,10,0
27143,VildredTheLost,"NA1_4248114036",-8,1,-7926,-0.6,-17331,-3,2155,10,0
27144,VildredTheLost,"NA1_4248039492",9,26,9965,1,6077,-2,1646,10,1
27145,VildredTheLost,"NA1_4248014058",-27,-7,-15114,-1.6,-22121,-2,1545,10,0
27146,VildredTheLost,"NA1_4246501903",-1,0,-703,-0.6,-127,0,195,10,0
27147,VildredTheLost,"NA1_4246246846",21,10,8592,1.4,8897,-1,1554,10,1
27148,VildredTheLost,"NA1_4246290501",-18,-25,-14037,-1.8,-22614,-3,1391,10,0
27149,VildredTheLost,"NA1_4244622735",-14,-19,-16438,-2.4,-17831,-4,1558,10,0
27150,VildredTheLost,"NA1_4244619942",16,28,16287,2.2,27272,3,1361,10,1
27151,VildredTheLost,"NA1_4244585729",-24,-27,-16548,-1.6,-24590,-2,1525,10,0
27152,VildredTheLost,"NA1_4244590690",12,33,9558,1.2,15095,0,1584,10,1
27153,VildredTheLost,"NA1_4242286351",19,27,15829,2,19557,4,1555,10,1
27154,VildredTheLost,"NA1_4242309912",-1,1,5584,0.6,10059,0,1650,10,1
27155,VildredTheLost,"NA1_4242264755",9,0,8436,1,19623,0,1645,10,1
27156,VildredTheLost,"NA1_4242260374",-19,-21,-7779,-1.2,-9915,0,1602,10,0
27157,VildredTheLost,"NA1_4240428585",-16,-28,-14323,-1.2,-15382,-3,1341,10,0
27158,VildredTheLost,"NA1_4240377513",14,13,8527,0.8,18656,4,1788,10,1
27159,VildredTheLost,"NA1_4240381442",2,6,-1917,-0.8,1436,-1,2016,10,0
27160,VildredTheLost,"NA1_4240298139",-17,-36,-2360,-0.6,-3104,0,1899,10,0
27161,VildredTheLost,"NA1_4239882918",-9,-20,-3884,-0.8,-6455,0,2139,10,0
27162,VildredTheLost,"NA1_4239563561",1,47,-4957,0.2,-17370,3,2711,10,0
27163,VildredTheLost,"NA1_4239507942",-10,-7,-924,0.2,10605,-2,1794,10,1
27164,VildredTheLost,"NA1_4239514545",22,25,15107,1.6,16093,2,1036,10,1
27165,VildredTheLost,"NA1_4239432765",6,-5,11418,1.2,20300,4,1773,10,1
27166,VildredTheLost,"NA1_4239430114",0,0,464,0,0,0,192,10,1
27167,VildredTheLost,"NA1_4239301497",-11,-16,-7581,-1.4,-4612,-1,1862,10,0
27168,VildredTheLost,"NA1_4239286764",-13,-11,-12070,-1.6,-9973,0,1862,10,0
27169,VildredTheLost,"NA1_4239282804",-17,-9,-11047,-1.4,-13810,-2,1911,10,0
27170,VildredTheLost,"NA1_4239250693",-14,-23,-9084,-1,-7278,0,1246,10,0
27171,VildredTheLost,"NA1_4239207225",19,15,10096,1.4,8221,2,1000,10,1
27172,loveMommyMilkies,"NA1_4264927568",-13,-23,-11425,-0.6,-19306,-4,1478,10,0
27173,loveMommyMilkies,"NA1_4264942403",9,17,5380,1.4,13426,0,1639,10,1
27174,loveMommyMilkies,"NA1_4264867906",-26,-25,-9915,-0.6,-14934,-4,2414,10,0
27175,loveMommyMilkies,"NA1_4264901960",2,7,3027,0.8,2888,2,1386,10,1
27176,loveMommyMilkies,"NA1_4256126896",-14,-34,-8402,-1.6,-8169,0,1915,10,0
27177,loveMommyMilkies,"NA1_4256149963",-1,20,-4780,0.2,-8727,-2,2735,10,0
27178,loveMommyMilkies,"NA1_4255186796",6,4,10579,1.4,5188,4,1777,10,1
27179,loveMommyMilkies,"NA1_4255153016",14,36,13634,2,18351,2,1590,10,1
27180,loveMommyMilkies,"NA1_4255161090",-7,-11,-10005,-1.4,-17679,-3,1479,10,0
27181,loveMommyMilkies,"NA1_4247007814",12,-1,10067,0.8,18708,-2,1594,10,1
